offer_id,type,fuel_type,transmission,dealer_plz,dealer_city,dealer_street_house_nr,init_regist_my,init_regist_month,init_regist_year,init_regist_dt,make,mileage,hp,price
7058457,AUDI RS5 Coupé 4.2 FSI quattro S-tronic (Coupé),Benzin,Automatisiertes Schaltgetriebe,3067,Boll,Lindentalstrasse 2,1.2011,1.0,2011.0,2011-01,AUDI,133000,450,23700
7385979,AUDI Q3 2.0 TDI sport quattro S-tronic (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,1580,Avenches,Chemain des artisans 7,2.2017,2.0,2017.0,2017-02,AUDI,62000,184,26500
7489731,LEXUS IS 200 Bemani (Limousine),Benzin,Schaltgetriebe manuell,6020,Emmenbrücke,Oberhofstrasse 27,10.2001,10.0,2001.0,2001-10,LEXUS,107000,205,9500
6276123,CHEVROLET El Camino 327 Malibu (Pick-up),Benzin,Automat,9470,Buchs,Stöck,1.1966,1.0,1966.0,1966-01,CHEVROLET,101715,275,31500
7195850,MERCEDES-BENZ GLE Coupé 400 4Matic 9G-Tronic (SUV / Geländewagen),Benzin,Automat sequentiell,1630,Bulle,Rue de l’Ondine 20,3.2016,3.0,2016.0,2016-03,MERCEDES-BENZ,52000,333,48000
6977037,BMW M135i xDrive Steptronic (Limousine),Benzin,Automat sequentiell,4052,Basel,Engelgasse 131,5.2015,5.0,2015.0,2015-05,BMW,99000,326,21900
6874551,BMW M135i xDrive Steptronic (Limousine),Benzin,Automat sequentiell,2000,Neuchâtel,2000 Neuchâtel,12.2013,12.0,2013.0,2013-12,BMW,72000,320,23500
7406430,MAZDA 3 SkyG (Limousine),Benzin,Schaltgetriebe,2606,Corgémont,Envers 2,6.2015,6.0,2015.0,2015-06,MAZDA,36300,120,13000
7478972,MERCEDES-BENZ Viano 3.0 CDI Ambiente EL Automat (Kombi),Diesel,Automat,6340,Baar,Büessikon 2,2.201,2.0,2010.0,2010-02,MERCEDES-BENZ,145440,204,25900
7299964,HONDA CR-V 2.0 4WD Elegance (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,8735,rüeterswil,"schutt/atzmännig, 876",4.2012,4.0,2012.0,2012-04,HONDA,120000,150,9990
7247120,FIAT 500 C Topolino (Cabriolet),Benzin,Schaltgetriebe manuell,6600,Muralto,Vicolo degli Orazi 4,4.195,4.0,1950.0,1950-04,FIAT,70000,16,22000
7463322,RENAULT Twizy Z.E. Color (Batterie Miete) (Kleinwagen),Elektro,Automat stufenlos,5405,Baden-Dättwil,Täfernstrasse 11b,5.2012,5.0,2012.0,2012-05,RENAULT,18050,17,4500
7487171,AUDI A3 Sportback 1.8 TFSI Ambiente S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,1700,fribourg,1700 fribourg,7.2013,7.0,2013.0,2013-07,AUDI,160000,180,10900
7156765,BMW 220i Gran Tourer Steptronic (Kompaktvan / Minivan),Benzin,Automat sequentiell,5242,Birr,Lättenstrasse 56,5.2018,5.0,2018.0,2018-05,BMW,24070,192,29500
6370551,PORSCHE Boxster 2.7 Black Edition PDK (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,6816,Bissone,"Contrada Maderni, 7",12.2015,12.0,2015.0,2015-12,PORSCHE,91000,265,46000
7251715,PORSCHE Boxster 2.7 PDK (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,8400,Winterthur,Palmstrasse 30,4.2013,4.0,2013.0,2013-04,PORSCHE,67200,265,37490
7465968,AUDI A1 Sport 1.4 TFSI Ambition S-tronic (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,8197,Rafz,Märktgass 7,3.2011,3.0,2011.0,2011-03,AUDI,131300,185,12000
7488587,CADILLAC Seville 4.5 (Limousine),Benzin,Automat,8132,Egg,8132 Egg,3.199,3.0,1990.0,1990-03,CADILLAC,135000,182,6900
7448016,VW Golf 1.4 TSI GTE DSG (Limousine),Plug-in-Hybrid Benzin/Elektro,Automatisiertes Schaltgetriebe,6807,Taverne,6807 Taverne,10.2015,10.0,2015.0,2015-10,VW,85000,204,19900
7018776,VOLVO V40 D4 Momentum (Limousine),Diesel,Schaltgetriebe manuell,8044,Gockhausen,Nussbaumstrasse 7,5.2015,5.0,2015.0,2015-05,VOLVO,66000,190,14900
7497169,VOLVO V40 D4 Momentum Geartronic (Limousine),Diesel,Automat sequentiell,8706,Meilen,8706 Meilen,4.2017,4.0,2017.0,2017-04,VOLVO,29000,200,38400
7464050,MERCEDES-BENZ GLE Coupé 43 AMG 4Matic 9G-Tronic (Coupé),Benzin,Automat sequentiell,9473,Gams,Sportplatzstrasse 15,12.2018,12.0,2018.0,2018-12,MERCEDES-BENZ,37500,390,78000
7474735,FORD Focus 2.5 Turbo ST (Limousine),Benzin,Schaltgetriebe manuell,3436,Zollbrück,Lauperswilstrasse 11,10.2007,10.0,2007.0,2007-10,FORD,190000,226,7000
7448585,FORD Focus 2.5 Turbo ST (Limousine),Benzin,Schaltgetriebe manuell,9475,Sevelen,Sennereigass 569,11.2006,11.0,2006.0,2006-11,FORD,192500,301,7000
7431538,FORD Focus 2.5 Turbo ST (Limousine),Benzin,Schaltgetriebe manuell,3270,Aarberg,Bernstrasse 22,4.2006,4.0,2006.0,2006-04,FORD,277000,226,3500
6869517,ASTON MARTIN V12 Vantage 5.9 S Sportshift (Coupé),Benzin,Automatisiertes Schaltgetriebe,5630,Muri,Spitalstrasse 2,1.2014,1.0,2014.0,2014-01,ASTON,31500,574,115000
5347107,ASTON MARTIN V12 Vantage 5.9 S Sportshift (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,1290,Versoix,route de Sauverny 6,9.2016,9.0,2016.0,2016-09,ASTON,3000,574,209000
7494076,MERCEDES-BENZ V 250 d Swiss Edition extralang 4M 7G-Tronic (Kompaktvan / Minivan),Diesel,Automat sequentiell,1580,Avanches,Chemin des Artisans 8,6.2018,6.0,2018.0,2018-06,MERCEDES-BENZ,122000,190,50000
7472737,MERCEDES-BENZ V 250 d Swiss Edition lang 4Matic 7G-Tronic (Limousine),Benzin,Automat sequentiell,6830,CHIASSO,VIA BOSSI 12D,7.2004,7.0,2004.0,2004-07,MERCEDES-BENZ,140000,250,24900
7486151,SKODA Fabia 1.2 TSI Monte Carlo (Kleinwagen),Benzin,Schaltgetriebe manuell,9000,St. Gallen,9000 St. Gallen,1.2013,1.0,2013.0,2013-01,SKODA,152000,105,7200
7482920,SKODA Fabia 1.2 TSI Monte Carlo (Kleinwagen),Benzin,Schaltgetriebe manuell,3043,Uettligen,Alpenblickweg 13,11.2012,11.0,2012.0,2012-11,SKODA,40000,105,12500
7478540,VW Touran 2.0 TDI Trendline (Kompaktvan / Minivan),Diesel,Schaltgetriebe manuell,8274,Tägerwilen,8274 Tägerwilen,2.2004,2.0,2004.0,2004-02,VW,275000,140,3900
7494181,MERCEDES-BENZ GLA 45 AMG 4Matic 7G-DCT (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,1793,Jeuss,Amselweg 5,3.2015,3.0,2015.0,2015-03,MERCEDES-BENZ,48000,360,40000
5253409,VOLVO V90 D5 AWD Inscription Geartronic Powerpulse (Kombi),Diesel,Automat sequentiell,8046,Zurich,Wolfswinkel 32,3.2017,3.0,2017.0,2017-03,VOLVO,48000,235,49500
7138645,MERCEDES-BENZ GLE 450 AMG 4Matic 9G-Tronic (SUV / Geländewagen),Benzin,Automat sequentiell,8832,Wollerau,Roosstr.53,7.2016,7.0,2016.0,2016-07,MERCEDES-BENZ,70000,367,56000
7057595,PORSCHE Cayenne Diesel (SUV / Geländewagen),Diesel,Automat sequentiell,8184,Bachenbülach,Lippen 13a,10.201,10.0,2010.0,2010-10,PORSCHE,90000,240,33950
6751027,PORSCHE Cayenne Diesel (SUV / Geländewagen),Diesel,Automat sequentiell,1805,Jongny,Route du Mont-Pélerin 21,2.2017,2.0,2017.0,2017-02,PORSCHE,50000,262,51000
7494216,AUDI TT Roadster 2.0 TFSI (Cabriolet),Benzin,Schaltgetriebe manuell,8046,Zürich,Weidmannstrasse 13,10.2007,10.0,2007.0,2007-10,AUDI,48500,200,12990
4379140,MERCEDES-BENZ 200 W110 (Limousine),Benzin,Schaltgetriebe manuell,3984,Fiesch,Granacher 4,10.1967,10.0,1967.0,1967-10,MERCEDES-BENZ,92320,95,27500
6957922,MERCEDES-BENZ E 350 4Matic 7G-Tronic (Coupé),Benzin,Automat sequentiell,7302,Landquart,Im Lux 4,3.2014,3.0,2014.0,2014-03,MERCEDES-BENZ,118000,306,26500
7449081,AUDI A4 allroad 2.0 TDI Attraction quattro (Kombi),Diesel,Schaltgetriebe manuell,1468,Cheyres,1468 Cheyres,11.2015,11.0,2015.0,2015-11,AUDI,89000,150,20000
7489695,AUDI A4 allroad 2.0 TDI quattro (Kombi),Diesel,Schaltgetriebe manuell,8636,Wald,8636 Wald,12.2009,12.0,2009.0,2009-12,AUDI,163000,170,13900
7490863,DACIA Duster 1.2 T Ambiance 4x2 (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,3432,Lützelflüh,3432 Lützelflüh,7.2015,7.0,2015.0,2015-07,DACIA,70000,125,7199
7132605,FERRARI 328 GTB (Coupé),Benzin,Schaltgetriebe manuell,8047,Zürich,Langgrütweg 89,2.1989,2.0,1989.0,1989-02,FERRARI,86000,255,79000
7467736,SKODA Fabia 1.6 TDI Classic (Kombi),Diesel,Schaltgetriebe manuell,8618,Oetwil am See,Schöneggweg 8,7.201,7.0,2010.0,2010-07,SKODA,134500,105,5900
7464425,SKODA Fabia 1.6 TDI Classic (Kombi),Diesel,Schaltgetriebe manuell,8640,Rapperswil-Jona,Zürcherstr. 112A,2.2011,2.0,2011.0,2011-02,SKODA,136000,105,6800
7082620,AUDI RS3 2.5 TSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,8308,Illnau-Effretikon,Länggstrasse 21,5.2018,5.0,2018.0,2018-05,AUDI,15500,600,56990
7072174,AUDI RS3 2.5 TSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,6045,Meggen,6045 Meggen,12.2017,12.0,2017.0,2017-12,AUDI,35000,400,54900
7407930,BMW 320d Touring (Kombi),Diesel,Schaltgetriebe manuell,4144,Arlesheim,Bahnhofstrasse 20,1.2006,1.0,2006.0,2006-01,BMW,249000,163,4600
6783253,AUDI S4 Avant 3.0 TFSI quattro S-tronic (Kombi),Benzin,Automatisiertes Schaltgetriebe,8152,Glattbrugg,Sägereistrasse 21,10.201,10.0,2010.0,2010-10,AUDI,144500,333,17333
6828243,MERCEDES-BENZ C 43 AMG 4Matic Speedshift TCT 9G (Limousine),Benzin,Automat sequentiell,1020,Renens VD,Chemin du Chêne 2F,12.2018,12.0,2018.0,2018-12,MERCEDES-BENZ,12500,390,70900
7487262,MERCEDES-BENZ GLA 220 CDI 7G-DCT (SUV / Geländewagen),Diesel,Automat,8630,Rüti,Weierstr 52,3.2014,3.0,2014.0,2014-03,MERCEDES-BENZ,37500,170,23900
7439885,MERCEDES-BENZ GLA 220 CDI AMG Line 4Matic 7G-DCT (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,6982,Agno,Vicolo Torre 10,6.2014,6.0,2014.0,2014-06,MERCEDES-BENZ,80000,170,24500
7453553,PEUGEOT 2008 1.2 PureTech Style (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,1800,vevey,rue de la byronne 3,12.2016,12.0,2016.0,2016-12,PEUGEOT,33000,82,11000
7486691,PEUGEOT 2008 1.2 VTI Access (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,3018,Bern,Bernstrasse 62,8.2013,8.0,2013.0,2013-08,PEUGEOT,111700,82,5700
6977642,BMW 335i xDrive Touring Steptronic (Kombi),Benzin,Automat sequentiell,4657,Dulliken,Niederämterstrasse 78f,4.2015,4.0,2015.0,2015-04,BMW,66800,306,32500
7457097,BMW 335xi Steptronic (Limousine),Benzin,Automat sequentiell,6440,Brunnen,Kirchenriedweg 35,7.2007,7.0,2007.0,2007-07,BMW,171000,306,10990
7348276,AUDI A4 3.0 TDI clean diesel quattro s-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,4055,Basel,4055 Basel,7.2012,7.0,2012.0,2012-07,AUDI,228000,245,10500
7470924,AUDI 80 2.0 CD 5E (Limousine),Benzin,Schaltgetriebe manuell,3535,Schüpbach,Schachenweg 1,12.1983,12.0,1983.0,1983-12,AUDI,210500,115,5500
7468241,AUDI 80 2.0 E (Limousine),Benzin,Schaltgetriebe manuell,8506,Lanzenneunforn,8506 Lanzenneunforn,4.1991,4.0,1991.0,1991-04,AUDI,71200,115,7900
7448219,VW Phaeton 3.0 TDi V6 4Motion Tiptronic (Limousine),Diesel,Automat sequentiell,8702,zollikon,im walder 33,2.2009,2.0,2009.0,2009-02,VW,165000,240,8900
7486517,BMW X1 xDrive 20d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,4665,Oftringen,..,3.201,3.0,2010.0,2010-03,BMW,184000,177,10600
6672607,CHEVROLET CORVETTE Coupe C6 (Coupé),Benzin,Automat,4114,Hofstetten,Baselweg 32,5.2007,5.0,2007.0,2007-05,CHEVROLET,52924,404,27900
6932098,CHEVROLET Corvette Coupé Stingray Automatic (Coupé),Benzin,Automat sequentiell,8730,Uznach,Burgerrietstrasse 24c,11.2015,11.0,2015.0,2015-11,CHEVROLET,26000,466,55000
6934058,SKODA Octavia Combi 2.0 TDI RS 4x4 DSG (Kombi),Diesel,Automatisiertes Schaltgetriebe,3800,Unterseen,Am Lauener 9,3.2016,3.0,2016.0,2016-03,SKODA,42000,184,24900
6898544,BMW 530xi Touring (Kombi),Benzin,Automat,8038,Zürich,Albisstrasse 159,5.2006,5.0,2006.0,2006-05,BMW,72000,258,11500
7486296,BMW 530xi Touring Steptronic (Kombi),Benzin,Automat sequentiell,6283,Hochdorf,6283 Hochdorf,11.2008,11.0,2008.0,2008-11,BMW,127500,272,15980
7456906,BMW 530xi Touring Steptronic (Kombi),Benzin,Automat sequentiell,8942,Oberrieden,8942 Oberrieden,12.2009,12.0,2009.0,2009-12,BMW,117000,272,12400
7430790,CHEVROLET TAHOE ltz (SUV / Geländewagen),Benzin,Automatik-Getriebe,9249,Algetshausen,9249 Algetshausen,6.2006,6.0,2006.0,2006-06,CHEVROLET,253000,324,17900
7315700,CHEVROLET TrailBlazer 4.2 LTZ (SUV / Geländewagen),Benzin,Automat,5028,ueken,Dorfstrasse 5,11.2001,11.0,2001.0,2001-11,CHEVROLET,272500,273,3000
7478153,CHEVROLET TransSport 3.4 V6 D (Kompaktvan / Minivan),Benzin,Automat,8600,Dübendorf,Giessenstrasse 4,3.2002,3.0,2002.0,2002-03,CHEVROLET,175500,188,7900
7241367,SEAT Leon ST 2.0 TDI FR (Kombi),Diesel,Schaltgetriebe manuell,8152,Zürich,Europastrasse,5.2015,5.0,2015.0,2015-05,SEAT,22000,150,16900
6737347,JAGUAR MK 2 2.4 (Limousine),Benzin,Automat,6318,Walchwil,Schulhausstrasse 26,5.1966,5.0,1966.0,1966-05,JAGUAR,24000,120,29000
7479681,JAGUAR MK 2 3.4 Liter (Limousine),Benzin,Schaltgetriebe manuell,3663,Gurzelen,Kreuzacker 21b,3.1963,3.0,1963.0,1963-03,JAGUAR,109400,190,49600
7467573,JAGUAR MK 2 Limousine (Limousine),Benzin,Schaltgetriebe manuell,8820,wädenswil,Palmenweg 4,1.1966,1.0,1966.0,1966-01,JAGUAR,30000,162,55500
7477720,JEEP Compass 2.2 CRD Limited (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,1252,MEINIER,21 ch du Stade,12.2014,12.0,2014.0,2014-12,JEEP,53000,163,15500
7456843,LAND ROVER Range Rover Evoque 2.2 SD4 Dynamic AT9 (SUV / Geländewagen),Diesel,Automat sequentiell,7000,Chur,7000 Chur,2.2015,2.0,2015.0,2015-02,LAND,79000,190,31900
5464687,PORSCHE 911 GT3 RS (Coupé),Benzin,Schaltgetriebe manuell,6500,Bellinzona,Chicherio 27A,4.201,4.0,2010.0,2010-04,PORSCHE,19441,450,149500
7494970,BMW M2 Drivelogic (Coupé),Benzin,Automatisiertes Schaltgetriebe,6512,giubiasco,c. olgiati 22,12.2017,12.0,2017.0,2017-12,BMW,22500,370,46900
7207092,BMW 120i Edition M Sport Steptronic (Limousine),Benzin,Automat sequentiell,8620,Wetzikon,Frohbergstr. 66,12.2017,12.0,2017.0,2017-12,BMW,17500,184,26900
7336236,BMW 120i Steptronic (Limousine),Benzin,Automat sequentiell,5200,Brugg,5200 Brugg,10.2018,10.0,2018.0,2018-10,BMW,4600,184,24500
7488068,BMW 320d Touring Steptronic (Kombi),Diesel,Automat sequentiell,4556,Bolken,Blumenweg 22,12.2015,12.0,2015.0,2015-12,BMW,158000,190,15000
7452281,BMW 320d Touring Steptronic (Kombi),Diesel,Automat sequentiell,4053,Basel,Laufenstrasse 41,12.2013,12.0,2013.0,2013-12,BMW,164000,184,12500
7500942,AUDI A5 Sportback 3.0 TDI quattro S-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,4104,Oberwil,Hallenrain 9,1.2013,1.0,2013.0,2013-01,AUDI,91000,245,22200
7492586,AUDI A5 Sportback 3.0 TDI quattro S-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,6418,Rothenthurm,Landstrasse 4,5.2009,5.0,2009.0,2009-05,AUDI,233000,239,10900
7490220,AUDI A5 Sportback 3.0 TDI quattro S-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,7503,Samedan,Via Nouva 1,3.2014,3.0,2014.0,2014-03,AUDI,75000,245,22500
7470614,AUDI A5 Sportback 3.0 TDI quattro S-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,1920,Martigny,1920 Martigny,1.2012,1.0,2012.0,2012-01,AUDI,205000,245,13900
4375154,MERCEDES-BENZ 350 SLK (Cabriolet),Benzin,Automat sequentiell,8708,Männedorf,"gewerbestrasse, 17",8.201,8.0,2010.0,2010-08,MERCEDES-BENZ,130000,305,23000
6326081,MERCEDES-BENZ 380 SEL W126 (Limousine),Benzin,Automat,8566,Dotnacht TG,Bergstrasse 9,7.1981,7.0,1981.0,1981-07,MERCEDES-BENZ,169400,219,13500
6877668,PORSCHE Macan PDK (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,8182,Hochfelden,Willenhofstrasse 16,5.2018,5.0,2018.0,2018-05,PORSCHE,30200,252,59400
6491517,PORSCHE Macan PDK (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,1163,Etoy,1163 Etoy,5.2017,5.0,2017.0,2017-05,PORSCHE,51000,252,53000
6845979,CADILLAC ELDORADO Cabrio (Cabriolet),Benzin,Automat,6960,odogno,in di pau 9,7.1976,7.0,1976.0,1976-07,CADILLAC,56000,186,25900
7467930,VOLVO 240 2.3 Classic (Kombi),Benzin,Schaltgetriebe manuell,8370,Sirnach,"Frauenfelderstr., 20",9.1991,9.0,1991.0,1991-09,VOLVO,301000,116,7900
7465209,VOLVO 240 2.3 Classic (Kombi),Benzin,Schaltgetriebe manuell,5612,Villmergen,Rebmattweg 12,7.1991,7.0,1991.0,1991-07,VOLVO,275000,116,2450
7494090,BMW X1 xDrive 20i (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,3123,Belp,3123 Belp,3.2013,3.0,2013.0,2013-03,BMW,99000,184,13500
7116464,MERCEDES-BENZ B 180 d 7G-DCT (Kompaktvan / Minivan),Diesel,Automatisiertes Schaltgetriebe,1202,Genève,1202 Genève,8.2019,8.0,2019.0,2019-08,MERCEDES-BENZ,5000,116,38150
7504381,FORD MUSTANG Fastback (Coupé),Benzin,Schaltgetriebe manuell,8606,Greifensee,8606 Greifensee,6.1965,6.0,1965.0,1965-06,FORD,198000,235,46500
7484969,FORD Mustang Fastback 2.3 (Coupé),Benzin,Schaltgetriebe manuell,6530,Chiasso,Soldini,1.2017,1.0,2017.0,2017-01,FORD,47000,317,32000
7490260,FORD Mustang Fastback 2.3 Automat (Coupé),Benzin,Automat,8308,Illnau,8308 Illnau,3.2016,3.0,2016.0,2016-03,FORD,71000,317,28500
7450194,FIAT 500X 2.0 MJ Cross 4x4 Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,4665,oftringen,Neuquartier 8,11.2015,11.0,2015.0,2015-11,FIAT,34000,140,16500
7408819,RENAULT Mégane Grandtour 1.4 16V Turbo Dynamique (Kombi),Benzin,Schaltgetriebe manuell,8730,Uznach,Escherstrasse 9a,3.201,3.0,2010.0,2010-03,RENAULT,140000,131,5120
7449205,RENAULT Mégane Grandtour 1.4 16V Turbo Expression (Kombi),Benzin,Schaltgetriebe manuell,8157,Dielsdorf,8157 Dielsdorf,11.201,11.0,2010.0,2010-11,RENAULT,154000,131,4900
5390706,MERCEDES-BENZ S 500 4Matic 7G-Tronic (Limousine),Benzin,Automat sequentiell,6900,Lugano,"Piazza Luini, 5",1.2015,1.0,2015.0,2015-01,MERCEDES-BENZ,18000,455,80000
7311578,TAZZARI Zero Special Edition (Kleinwagen),Elektro,Automat stufenlos,6832,Pedrinate,Strada Regina 25,6.2017,6.0,2017.0,2017-06,TAZZARI,5600,20,19000
7488160,TESLA Model 3 Long Range Dual Motor AWD (Limousine),Elektro,Automatisiertes Schaltgetriebe,6038,Gisikon,6038 Gisikon,7.2019,7.0,2019.0,2019-07,TESLA,22000,476,56900
7005949,TESLA Model 3 Long Range Dual Motor AWD (Limousine),Elektro,Automatisiertes Schaltgetriebe,1203,Genève,"20, rue de la Dôle",3.2019,3.0,2019.0,2019-03,TESLA,14000,465,61800
6870941,TESLA Model 3 Long Range Dual Motor AWD (Limousine),Elektro,Automatisiertes Schaltgetriebe,8057,Zürich,8057 Zürich,3.2019,3.0,2019.0,2019-03,TESLA,11500,465,65980
7465928,SUBARU OUTBACK 2.5i AWD Auto. (Kombi),Benzin,Automat sequentiell,8193,Eglisau,Frauenhagstrasse 7,5.2005,5.0,2005.0,2005-05,SUBARU,139000,165,5500
7451985,SUBARU Outback 2.5i Limited AWD Lineartronic (Kombi),Benzin,"Automat stufenlos, sequentiell",3510,Konolfingen,Alpenstrasse 13,12.2014,12.0,2014.0,2014-12,SUBARU,106000,173,16500
7504768,OPEL Zafira 2.2i 16V Cosmo (Kompaktvan / Minivan),Benzin,Automat,6037,Root,Hochschwerzlen 8,11.2007,11.0,2007.0,2007-11,OPEL,182145,150,2950
7096928,VW Amarok 3.0TDI Crossline 4Motion Automatic (Pick-up),Diesel,Automat sequentiell,6467,Schattdorf,Eyrütti 6,2.2019,2.0,2019.0,2019-02,VW,18100,258,46000
6957678,BMW M5 Drivelogic (Limousine),Benzin,Automatisiertes Schaltgetriebe,1000,Lausanne,1000 Lausanne,5.2014,5.0,2014.0,2014-05,BMW,60000,575,59900
7113222,PORSCHE Cayenne Turbo (SUV / Geländewagen),Benzin,Automat sequentiell,6343,Holzhäusern ZG,"Rigiweg, 23",11.2011,11.0,2011.0,2011-11,PORSCHE,93500,500,34000
6972374,PORSCHE Cayenne Turbo (SUV / Geländewagen),Benzin,Automat sequentiell,8406,Winterthur,Zürcherstrasse 124,5.2011,5.0,2011.0,2011-05,PORSCHE,138000,500,39950
7487329,BMW X1 xDrive 20i Steptronic (SUV / Geländewagen),Benzin,Automat sequentiell,1936,Verbier,route de verbier station 74,10.2011,10.0,2011.0,2011-10,BMW,151000,184,12500
6838347,ROVER Mini Cooper 1.3i (Kleinwagen),Benzin,Schaltgetriebe manuell,8834,Schindellegi,8834 Schindellegi,5.1995,5.0,1995.0,1995-05,ROVER,78000,53,28500
7142973,SAAB 900 2.0 turbo 16 (Cabriolet),Benzin,Schaltgetriebe manuell,3286,Muntelier,Seeweg 19,12.199,12.0,1990.0,1990-12,SAAB,241000,157,20500
7438680,SAAB 900 2.0 turbo 16 (SE) (Cabriolet),Benzin,Schaltgetriebe manuell,8046,Zürich,8046 Zürich,4.1991,4.0,1991.0,1991-04,SAAB,178420,175,19500
7448857,VW T5 California Beach (Kompaktvan / Minivan),Diesel,Schaltgetriebe manuell,8200,Schaffhausen,Rittergutstrasse 11,12.2014,12.0,2014.0,2014-12,VW,44000,140,54950
7431861,VW T5 California Beach (Bus),Diesel,Schaltgetriebe manuell,5442,Fislisbach,Steinäckerstrasse 7a,9.2008,9.0,2008.0,2008-09,VW,135000,102,28500
7473240,FIAT Punto Evo 1.4 16V Turbo Sport (Kleinwagen),Benzin,Schaltgetriebe manuell,3970,Salgesch,3970 Salgesch,7.201,7.0,2010.0,2010-07,FIAT,64000,135,6700
5935952,BMW 530d Steptronic (Limousine),Diesel,Automat sequentiell,3066,Stettlen,Bergackerstrasse 23 B,12.2011,12.0,2011.0,2011-12,BMW,129000,258,21900
7057055,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,5442,Fislisbach,5442 Fislisbach,9.201,9.0,2010.0,2010-09,VW,165000,270,14975
7045118,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,6218,Ettiswil,Ausserdorf 21,5.2012,5.0,2012.0,2012-05,VW,96000,270,17800
7037442,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,1204,Geneve,1204 Geneve,9.2014,9.0,2014.0,2014-09,VW,60000,301,26500
7494362,AUDI A6 Avant 2.0 TDI S-tronic (Kombi),Diesel,Automatisiertes Schaltgetriebe,1036,Sullens,Rue du Battoir 12b,2.2018,2.0,2018.0,2018-02,AUDI,28500,190,39950
7055656,PORSCHE 911 GT3 CUP 991 (Coupé),Benzin,Schaltgetriebe sequentiell,3216,Ried b. Kerzers,Gewerbezone Widalmi 5,1.2015,1.0,2015.0,2015-01,PORSCHE,20089,460,99900
7504292,SKODA Octavia Combi 1.6 TDI Ambition DSG (Kombi),Diesel,Automatisiertes Schaltgetriebe,6130,Willisau,"Menzbergstrasse, 34",4.2014,4.0,2014.0,2014-04,SKODA,243000,105,6000
7442970,MERCEDES-BENZ E 200 AMG Line 4 Matic 9G-Tronic (Kombi),Benzin,Automat sequentiell,4410,Liestal,Sonnenweg 8,3.2018,3.0,2018.0,2018-03,MERCEDES-BENZ,24900,184,43900
7445707,SEAT Leon ST 2.0 TSI Cupra 280 DSG (Kombi),Benzin,Automatisiertes Schaltgetriebe,9305,berg,oberhahnberg,2.2015,2.0,2015.0,2015-02,SEAT,69000,280,19900
7435887,SEAT Leon ST 2.0 TSI Cupra 290 (Kombi),Benzin,Schaltgetriebe manuell,7310,Bad Ragaz,Aurorastrasse 16,6.2016,6.0,2016.0,2016-06,SEAT,67000,290,23500
7488895,MERCEDES-BENZ B 200 T (Limousine),Benzin,Automatik-Getriebe,5512,Wohlenschwil,Gartenweg 6,10.2005,10.0,2005.0,2005-10,MERCEDES-BENZ,96000,193,6700
7260180,VW Golf 2.0 TSI R Team 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,6018,Buttisholz,Mittelarig 1,7.2012,7.0,2012.0,2012-07,VW,135000,270,16700
6559898,VW Golf 2.0 TSI R Team 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,8400,Winterthur,Am Bach 9,10.2011,10.0,2011.0,2011-10,VW,68500,270,19999
7063701,BMW 440i Cabriolet xDrive M Sport Steptronic (Cabriolet),Benzin,Automat sequentiell,8820,Wädenswil,Einsiedlerstrasse,11.2018,11.0,2018.0,2018-11,BMW,9000,326,58400
7501262,BMW 440i Cabriolet xDrive Power & Sound Ed. Steptronic (Cabriolet),Benzin,Automat sequentiell,4125,Riehen,Stettenweg 1,12.2017,12.0,2017.0,2017-12,BMW,24200,360,52900
